study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	instrument_platform	instrument_model	library_name	library_strategy	read_count	base_count	center_name	experiment_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
PRJNA339722	SAMN05603745	SRS2205766	SRX3115514	SRR5957317	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib9	WGS	163482	2696711534	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib9	6U00GD_1067_D01_1	2334408114	11ec8b978d8d97aeb700e2235b7d8ab8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5957317/SRR5957317_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115514	SRR5957321	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib9	WGS	163482	2414101769	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib9	6U00GD_1067_H01_1	2097088464	010cc26d5b81b38f69fca34e9a0eefb4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5957321/SRR5957321_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR6056347	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	2501648465	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E1_1019_A01_1	2195739536	a0fa4effa781e98f960b3cc7a262cb8f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/007/SRR6056347/SRR6056347_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR6056348	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	3460362419	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E1_1019_B01_1	3020171681	c2922b25f2d6fe0b4ebca62fbd6a2394	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6056348/SRR6056348_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR6056351	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	3642356717	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E1_1019_E01_1	3174718132	efcc485d95b3259b45a0649e59e41157	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/001/SRR6056351/SRR6056351_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR6056355	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2398514249	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E6_80_A01_1	2074011200	b1c26cca377178d2d963d538de6dce86	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/005/SRR6056355/SRR6056355_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR6056357	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2410881975	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E6_80_C01_1	2082412776	262f1de85d4f06928d30d10b1244bd42	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/007/SRR6056357/SRR6056357_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR6056358	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2406593315	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E6_80_D01_1	2079108603	8efcdf617deb6d157ed40a15cf8a6282	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6056358/SRR6056358_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR6056359	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2159306773	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E6_80_E01_1	1861239463	4abc3f44d21e83e42d96e3f61743f941	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/009/SRR6056359/SRR6056359_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR6056361	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	1655316207	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E6_80_G01_1	1418792810	66120138f08c3289063b48cf5a5b61d1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/001/SRR6056361/SRR6056361_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056368	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	936832975	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EL_86_C02_1	795242644	77cf626b7f0602dd37902ebd005f016b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6056368/SRR6056368_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056370	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	439393233	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EL_86_D02_1	368539148	c754cd7ac7eb2331c4e41dc6858cb7f1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/000/SRR6056370/SRR6056370_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056372	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	301235127	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EL_86_E02_1	245879307	bbff9925a8fe4dcb125c401f66df75a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/002/SRR6056372/SRR6056372_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056374	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	955608071	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EL_86_F02_1	812203388	659ecbcce2b84e1ad8b41861abff69b4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/004/SRR6056374/SRR6056374_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056376	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1006046390	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EL_86_G02_1	855051415	dac617364d459886fbe1910a1f6a9379	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/006/SRR6056376/SRR6056376_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056377	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1299731908	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EL_86_H01_1	1111067294	9fbebd4887f586b5d0923ed5bb893868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/007/SRR6056377/SRR6056377_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056381	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	3731714369	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EN_87_B01_1	3205712282	6bde12a8cf3dcbff25b35e36b0bd4bd2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/001/SRR6056381/SRR6056381_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056386	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2620411456	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EN_87_D02_1	2261301605	ddb089dd6d36944c7e042993583d9590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/006/SRR6056386/SRR6056386_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056387	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	3476994112	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EN_87_E01_1	2988364335	cefb0bc2e4400428583a739890baa773	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/007/SRR6056387/SRR6056387_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056388	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2197833130	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EN_87_E02_1	1889198363	4603f8e254e601506d4ee2e1cd2ed1f8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6056388/SRR6056388_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX8557897	SRR12026558	9606	PACBIO_SMRT	Sequel II	6U00YF	WGS	58725883	816963714169	SUB7608560	Sequel II sequencing: PacBio Sequel II Sequencing of HG02818	PRJNA339722	6U00YF	m64043_200314_004623.subreads.bam	245305612531	399cfe0231288b6a968bc962c675920a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/058/SRR12026558/SRR12026558_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX2830485	SRR5571310	9606	ILLUMINA	Illumina HiSeq 2500	H_IJ-HG02818-HG02818_1-lib21	WGS	101785531	30739230362		Illumina HiSeq 2500 sequencing: PCR-free illumina library for HG02818	PRJNA339722	PCR-free illumina library for HG02818	PCR-free illumina library for HG02818 bam 1	9364569572;10245187320	9b6c6537aa073ec6619e7ca5bee61cf4;a4ef47a567ab6bc0cff505dfec13e828	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5571310/SRR5571310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5571310/SRR5571310_2.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR5957161	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	3042191772	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E2_78_E01_1	2608335966	dac8fed95896568529c87c0bec95d38a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5957161/SRR5957161_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR5957162	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	4837007251	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E2_78_F01_1	4131806045	69fdaa21b68482eee346b1a42c1aa943	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5957162/SRR5957162_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR5957163	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	1950731227	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E2_78_G01_1	1663187562	f417cce08ebf356e5be08ff117cb6787	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5957163/SRR5957163_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR5957164	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	2651894057	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E2_78_H01_1	2273274439	323cd0e0ee1b64eaf1179102f3729b8b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5957164/SRR5957164_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056389	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	3417335002	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EN_87_F01_1	2930909150	77149ae844bafc49f0c42cf5f746905d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/009/SRR6056389/SRR6056389_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR5957166	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	640372175	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E4_79_B02_1	538519318	f75a58e0edd62157878dcaa1ae28b3c4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5957166/SRR5957166_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR6056394	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	3231118921	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EN_87_H02_1	2778621122	b260da3242f753c797e919384e7144bc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/004/SRR6056394/SRR6056394_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115510	SRR5957171	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib1	WGS	163482	663352815	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib1	6U00E4_79_G02_1	558537480	677626ef5d7ba29fa35f09a50b771065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5957171/SRR5957171_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115513	SRR6056395	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib4	WGS	163482	3074875434	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib4	6U00EO_88_A01_1	2664264161	99e72e03af032e1a2e17355ac7c64b55	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/005/SRR6056395/SRR6056395_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957173	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2010835909	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E3_1020_A01_1	1744667421	9ac8796fc91d7009fee94d86e0400e2c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5957173/SRR5957173_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115513	SRR6056396	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib4	WGS	163482	2794144778	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib4	6U00EO_88_A02_1	2418250329	e77d0f7f3482f7adca82c022d292c702	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/006/SRR6056396/SRR6056396_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957175	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2107762477	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E3_1020_B01_1	1818878801	803545fa221568eaccd52673814caa0d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5957175/SRR5957175_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115513	SRR6056399	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib4	WGS	163482	2618253792	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib4	6U00EO_88_C01_1	2261077334	0cdf7aeded1ed02594380f44eb10dd23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/009/SRR6056399/SRR6056399_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115513	SRR6056400	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib4	WGS	163482	2619200133	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib4	6U00EO_88_C02_1	2260378588	6dae476466c876c3d92cf8b825014435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/000/SRR6056400/SRR6056400_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957179	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	1671097358	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E3_1020_D01_1	1424146433	47bd39ab7ddb227fb1568362a7167022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5957179/SRR5957179_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115513	SRR6056408	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib4	WGS	163482	2329206559	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib4	6U00EO_88_G02_1	2013062839	57afc8a8a9395d0f620fa9dde7b00b39	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6056408/SRR6056408_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056415	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	1375428714	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G5_1062_B01_1	1169102806	6a809850d28f223469509baaf353e9bd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/005/SRR6056415/SRR6056415_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056418	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	1184235021	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G5_1062_G02_1	994754532	fc3d6585677e3ac64f1f1fb438fc7fce	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6056418/SRR6056418_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056420	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	1126401782	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G6_115_A02_1	947384490	d7edd65cd102d5d396c358830c3a8e4e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/000/SRR6056420/SRR6056420_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056422	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	1238018101	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G6_115_B02_1	1043940857	e5bc87241a6c459af37812c333dc47ed	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/002/SRR6056422/SRR6056422_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957180	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	1591186644	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E3_1020_D02_1	1378609973	646d314e1ca875caa92394854547ffec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5957180/SRR5957180_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056423	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	951409035	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G6_115_G01_1	787935631	61ed940e6e2cc227ce88516540c0f8ea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/003/SRR6056423/SRR6056423_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056427	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	742488132	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G8_116_C01_1	608333553	b5666f4615cd669a2fe923e640f776fc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/007/SRR6056427/SRR6056427_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957182	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	1928944422	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E3_1020_E02_1	1681873869	98a1253e2110392c0b4d7267f675499c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5957182/SRR5957182_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056429	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	1180400560	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G8_116_E01_1	994568218	b736b7461373075d1382f965d9fea8ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/009/SRR6056429/SRR6056429_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957183	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	1788046090	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E3_1020_F01_1	1536096048	feb12555b555293dffb13ebe22f9faf5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5957183/SRR5957183_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056434	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	1002748072	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G9_1064_C02_1	846102341	10d6463c6d2792eb9a0153bcafc9b13b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/004/SRR6056434/SRR6056434_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957184	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	1483983017	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E3_1020_F02_1	1280153219	191ad4f74217393f9cecf5011128afc4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5957184/SRR5957184_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
